timestep,active_agents,evacuated_agents,avg_panic,max_panic,avg_stamina
205,75,0,0.0,0.0,0.10506666666666643
206,75,0,0.0,0.0,0.10466666666666645
207,75,0,0.0,0.0,0.10386666666666647
208,75,0,0.0,0.0,0.10319999999999982
209,75,0,0.0,0.0,0.10266666666666645
210,75,0,0.0,0.0,0.10173333333333313
211,75,0,0.0,0.0,0.1011999999999998
212,75,0,0.0,0.0,0.10079999999999979
213,75,0,0.0,0.0,0.10079999999999979
214,75,0,0.0,0.0,0.10039999999999981
215,75,0,0.0,0.0,0.09986666666666644
216,75,0,0.0,0.0,0.0997333333333331
217,75,0,0.0,0.0,0.09919999999999977
218,75,0,0.0,0.0,0.09906666666666646
219,75,0,0.0,0.0,0.09879999999999979
220,75,0,0.0,0.0,0.09839999999999978
221,75,0,0.0,0.0,0.09786666666666642
222,75,0,0.0,0.0,0.09759999999999977
223,75,0,0.0,0.0,0.09719999999999977
224,75,0,0.0,0.0,0.09693333333333311
225,75,0,0.0,0.0,0.09639999999999976
226,75,0,0.0,0.0,0.09626666666666645
227,75,0,0.0,0.0,0.09573333333333309
228,75,0,0.0,0.0,0.09519999999999977
229,75,0,0.0,0.0,0.09506666666666644
230,75,0,0.0,0.0,0.0949333333333331
231,75,0,0.0,0.0,0.09479999999999976
232,75,0,0.0,0.0,0.09439999999999979
233,75,0,0.0,0.0,0.09413333333333312
234,75,0,0.0,0.0,0.09346666666666645
235,75,0,0.0,0.0,0.09319999999999978
236,75,0,0.0,0.0,0.09279999999999977
237,75,0,0.0,0.0,0.09253333333333312
238,75,0,0.0,0.0,0.09186666666666644
239,75,0,0.0,0.0,0.09119999999999977
240,75,0,0.0,0.0,0.0909333333333331
241,75,0,0.0,0.0,0.0905333333333331
242,75,0,0.0,0.0,0.09013333333333312
243,75,0,0.0,0.0,0.08933333333333314
244,75,0,0.0,0.0,0.08866666666666646
245,75,0,0.0,0.0,0.08813333333333313
246,75,0,0.0,0.0,0.08746666666666646
247,75,0,0.0,0.0,0.08706666666666645
248,75,0,0.0,0.0,0.08666666666666645
249,75,0,0.0,0.0,0.0863999999999998
250,75,0,0.0,0.0,0.08613333333333313
251,75,0,0.0,0.0,0.08586666666666645
252,75,0,0.0,0.0,0.08559999999999976
253,75,0,0.0,0.0,0.08546666666666643
254,75,0,0.0,0.0,0.08479999999999978
255,75,0,0.0,0.0,0.08426666666666646
256,75,0,0.0,0.0,0.08333333333333309
257,75,0,0.0,0.0,0.08279999999999978
258,75,0,0.0,0.0,0.08186666666666643
259,75,0,0.0,0.0,0.08119999999999976
260,75,0,0.0,0.0,0.0809333333333331
261,75,0,0.0,0.0,0.08026666666666643
262,75,0,0.0,0.0,0.0801333333333331
263,75,0,0.0,0.0,0.07986666666666643
264,75,0,0.0,0.0,0.07959999999999977
265,75,0,0.0,0.0,0.07933333333333312
266,75,0,0.0,0.0,0.07906666666666645
267,75,0,0.0,0.0,0.07853333333333311
268,75,0,0.0,0.0,0.07799999999999978
269,75,0,0.0,0.0,0.0775999999999998
270,75,0,0.0,0.0,0.07706666666666645
271,75,0,0.0,0.0,0.07666666666666645
272,75,0,0.0,0.0,0.07639999999999979
273,75,0,0.0,0.0,0.07573333333333311
274,75,0,0.0,0.0,0.0751999999999998
275,75,0,0.0,0.0,0.07466666666666645
276,75,0,0.0,0.0,0.07426666666666645
277,75,0,0.0,0.0,0.0739999999999998
278,75,0,0.0,0.0,0.07346666666666644
279,75,0,0.0,0.0,0.07279999999999978
280,75,0,0.0,0.0,0.07266666666666645
281,75,0,0.0,0.0,0.0719999999999998
282,75,0,0.0,0.0,0.07159999999999979
283,75,0,0.0,0.0,0.07133333333333314
284,75,0,0.0,0.0,0.0711999999999998
285,75,0,0.0,0.0,0.07079999999999982
286,75,0,0.0,0.0,0.07026666666666648
287,75,0,0.0,0.0,0.06933333333333316
288,75,0,0.0,0.0,0.06906666666666647
289,75,0,0.0,0.0,0.06853333333333317
290,75,0,0.0,0.0,0.06839999999999985
291,75,0,0.0,0.0,0.06799999999999982
292,75,0,0.0,0.0,0.06773333333333316
293,75,0,0.0,0.0,0.06759999999999983
294,75,0,0.0,0.0,0.0670666666666665
295,75,0,0.0,0.0,0.06653333333333315
296,75,0,0.0,0.0,0.06626666666666647
297,75,0,0.0,0.0,0.0655999999999998
298,75,0,0.0,0.0,0.06533333333333313
299,75,0,0.0,0.0,0.06493333333333315
300,75,0,0.0,0.0,0.06453333333333314
301,75,0,0.0,0.0,0.06413333333333314
302,75,0,0.0,0.0,0.06373333333333314
303,75,0,0.0,0.0,0.06319999999999981
304,75,0,0.0,0.0,0.06253333333333316
305,75,0,0.0,0.0,0.06199999999999981
306,75,0,0.0,0.0,0.061733333333333154
307,75,0,0.0,0.0,0.061199999999999845
308,75,0,0.0,0.0,0.06079999999999984
309,75,0,0.0,0.0,0.0606666666666665
310,75,0,0.0,0.0,0.060266666666666496
311,75,0,0.0,0.0,0.05973333333333316
312,75,0,0.0,0.0,0.0594666666666665
313,75,0,0.0,0.0,0.0590666666666665
314,75,0,0.0,0.0,0.058666666666666506
315,75,0,0.0,0.0,0.05813333333333317
316,75,0,0.0,0.0,0.05773333333333317
317,75,0,0.0,0.0,0.057199999999999834
318,75,0,0.0,0.0,0.057199999999999834
319,75,0,0.0,0.0,0.056666666666666504
320,75,0,0.0,0.0,0.0562666666666665
321,75,0,0.0,0.0,0.05586666666666651
322,75,0,0.0,0.0,0.055466666666666505
323,75,0,0.0,0.0,0.05493333333333316
324,75,0,0.0,0.0,0.05426666666666649
325,75,0,0.0,0.0,0.05399999999999982
326,75,0,0.0,0.0,0.053866666666666486
327,75,0,0.0,0.0,0.05333333333333317
328,75,0,0.0,0.0,0.05279999999999982
329,75,0,0.0,0.0,0.05239999999999983
330,75,0,0.0,0.0,0.0522666666666665
331,75,0,0.0,0.0,0.051999999999999824
332,75,0,0.0,0.0,0.0518666666666665
333,75,0,0.0,0.0,0.051599999999999833
334,75,0,0.0,0.0,0.051333333333333175
335,75,0,0.0,0.0,0.051199999999999836
336,75,0,0.0,0.0,0.050799999999999845
337,75,0,0.0,0.0,0.05053333333333317
338,75,0,0.0,0.0,0.05039999999999984
339,75,0,0.0,0.0,0.049866666666666504
340,75,0,0.0,0.0,0.04933333333333317
341,75,0,0.0,0.0,0.049066666666666495
342,75,0,0.0,0.0,0.048533333333333185
343,75,0,0.0,0.0,0.048266666666666506
344,75,0,0.0,0.0,0.048266666666666506
345,75,0,0.0,0.0,0.047866666666666516
346,75,0,0.0,0.0,0.047866666666666516
347,75,0,0.0,0.0,0.047599999999999844
348,75,0,0.0,0.0,0.04746666666666651
349,75,0,0.0,0.0,0.04746666666666651
350,75,0,0.0,0.0,0.046933333333333174
351,75,0,0.0,0.0,0.046666666666666516
352,75,0,0.0,0.0,0.046533333333333184
353,75,0,0.0,0.0,0.04599999999999985
354,75,0,0.0,0.0,0.045466666666666516
355,75,0,0.0,0.0,0.04506666666666652
356,75,0,0.0,0.0,0.04493333333333317
357,75,0,0.0,0.0,0.04493333333333317
358,75,0,0.0,0.0,0.04479999999999985
359,75,0,0.0,0.0,0.04453333333333318
360,75,0,0.0,0.0,0.04426666666666651
361,75,0,0.0,0.0,0.04386666666666651
362,75,0,0.0,0.0,0.04373333333333318
363,75,0,0.0,0.0,0.04346666666666652
364,75,0,0.0,0.0,0.04306666666666652
365,75,0,0.0,0.0,0.042933333333333185
366,75,0,0.0,0.0,0.04279999999999984
367,75,0,0.0,0.0,0.04266666666666651
368,75,0,0.0,0.0,0.042266666666666515
369,75,0,0.0,0.0,0.04213333333333318
370,75,0,0.0,0.0,0.04159999999999986
371,75,0,0.0,0.0,0.0413333333333332
372,75,0,0.0,0.0,0.041199999999999855
373,75,0,0.0,0.0,0.04093333333333318
374,75,0,0.0,0.0,0.04079999999999985
375,75,0,0.0,0.0,0.04066666666666652
376,75,0,0.0,0.0,0.04053333333333319
377,75,0,0.0,0.0,0.040266666666666534
378,75,0,0.0,0.0,0.0401333333333332
379,75,0,0.0,0.0,0.039999999999999855
380,75,0,0.0,0.0,0.039999999999999855
381,75,0,0.0,0.0,0.0397333333333332
382,75,0,0.0,0.0,0.039599999999999864
383,75,0,0.0,0.0,0.03933333333333319
384,75,0,0.0,0.0,0.03866666666666653
385,75,0,0.0,0.0,0.03839999999999988
386,75,0,0.0,0.0,0.03839999999999988
387,75,0,0.0,0.0,0.03826666666666654
388,75,0,0.0,0.0,0.037999999999999874
389,75,0,0.0,0.0,0.03786666666666655
390,75,0,0.0,0.0,0.03786666666666655
391,75,0,0.0,0.0,0.0377333333333332
392,75,0,0.0,0.0,0.03759999999999988
393,75,0,0.0,0.0,0.03733333333333321
394,75,0,0.0,0.0,0.03733333333333321
395,75,0,0.0,0.0,0.03719999999999987
396,75,0,0.0,0.0,0.03693333333333321
397,75,0,0.0,0.0,0.03666666666666655
398,75,0,0.0,0.0,0.036533333333333216
399,75,0,0.0,0.0,0.036533333333333216
400,75,0,0.0,0.0,0.03626666666666656
401,75,0,0.0,0.0,0.03613333333333321
402,75,0,0.0,0.0,0.035866666666666554
403,75,0,0.0,0.0,0.03533333333333323
404,75,0,0.0,0.0,0.034933333333333226
405,75,0,0.0,0.0,0.0347999999999999
406,75,0,0.0,0.0,0.03453333333333322
407,75,0,0.0,0.0,0.03453333333333322
408,75,0,0.0,0.0,0.03453333333333322
409,75,0,0.0,0.0,0.03426666666666656
410,75,0,0.0,0.0,0.03386666666666656
411,75,0,0.0,0.0,0.033466666666666554
412,75,0,0.0,0.0,0.033199999999999896
413,75,0,0.0,0.0,0.032933333333333224
414,75,0,0.0,0.0,0.03239999999999989
415,75,0,0.0,0.0,0.03213333333333322
416,75,0,0.0,0.0,0.031733333333333225
417,75,0,0.0,0.0,0.03159999999999989
418,75,0,0.0,0.0,0.03133333333333322
419,75,0,0.0,0.0,0.03133333333333322
420,75,0,0.0,0.0,0.03119999999999989
421,75,0,0.0,0.0,0.030933333333333226
422,75,0,0.0,0.0,0.030799999999999886
423,75,0,0.0,0.0,0.03053333333333322
424,75,0,0.0,0.0,0.03053333333333322
425,75,0,0.0,0.0,0.03053333333333322
426,75,0,0.0,0.0,0.030399999999999885
427,75,0,0.0,0.0,0.029999999999999895
428,75,0,0.0,0.0,0.029733333333333233
429,75,0,0.0,0.0,0.02946666666666657
430,75,0,0.0,0.0,0.029066666666666567
431,75,0,0.0,0.0,0.028799999999999906
432,75,0,0.0,0.0,0.028399999999999898
433,75,0,0.0,0.0,0.028133333333333236
434,75,0,0.0,0.0,0.0279999999999999
435,75,0,0.0,0.0,0.02786666666666657
436,75,0,0.0,0.0,0.027733333333333235
437,75,0,0.0,0.0,0.027599999999999902
438,75,0,0.0,0.0,0.02733333333333323
439,75,0,0.0,0.0,0.027199999999999912
440,75,0,0.0,0.0,0.027199999999999912
441,75,0,0.0,0.0,0.027066666666666583
442,75,0,0.0,0.0,0.027066666666666583
443,75,0,0.0,0.0,0.026933333333333243
444,75,0,0.0,0.0,0.026933333333333243
445,75,0,0.0,0.0,0.026933333333333243
446,75,0,0.0,0.0,0.026933333333333243
447,75,0,0.0,0.0,0.026666666666666578
448,75,0,0.0,0.0,0.026533333333333246
449,75,0,0.0,0.0,0.02613333333333325
450,75,0,0.0,0.0,0.025999999999999922
451,75,0,0.0,0.0,0.025733333333333254
452,75,0,0.0,0.0,0.025333333333333253
453,75,0,0.0,0.0,0.025333333333333253
454,75,0,0.0,0.0,0.025333333333333253
455,75,0,0.0,0.0,0.025333333333333253
456,75,0,0.0,0.0,0.025333333333333253
457,75,0,0.0,0.0,0.02519999999999992
458,75,0,0.0,0.0,0.02519999999999992
459,75,0,0.0,0.0,0.025066666666666598
460,75,0,0.0,0.0,0.024933333333333262
461,75,0,0.0,0.0,0.024933333333333262
462,75,0,0.0,0.0,0.024933333333333262
463,75,0,0.0,0.0,0.024933333333333262
464,75,0,0.0,0.0,0.024933333333333262
465,75,0,0.0,0.0,0.024933333333333262
466,75,0,0.0,0.0,0.02479999999999993
467,75,0,0.0,0.0,0.02479999999999993
468,75,0,0.0,0.0,0.024533333333333265
469,75,0,0.0,0.0,0.02439999999999993
470,75,0,0.0,0.0,0.024266666666666596
471,75,0,0.0,0.0,0.024266666666666596
472,75,0,0.0,0.0,0.024266666666666596
473,75,0,0.0,0.0,0.024133333333333264
474,75,0,0.0,0.0,0.02399999999999993
475,75,0,0.0,0.0,0.023866666666666595
476,75,0,0.0,0.0,0.02359999999999993
477,75,0,0.0,0.0,0.023466666666666594
478,75,0,0.0,0.0,0.02319999999999993
479,75,0,0.0,0.0,0.02293333333333326
480,75,0,0.0,0.0,0.022533333333333263
481,75,0,0.0,0.0,0.022266666666666598
482,75,0,0.0,0.0,0.022266666666666598
483,75,0,0.0,0.0,0.02199999999999993
484,75,0,0.0,0.0,0.02199999999999993
485,75,0,0.0,0.0,0.021599999999999932
486,75,0,0.0,0.0,0.021466666666666596
487,75,0,0.0,0.0,0.021333333333333274
488,75,0,0.0,0.0,0.021333333333333274
489,75,0,0.0,0.0,0.021333333333333274
490,75,0,0.0,0.0,0.021333333333333274
491,75,0,0.0,0.0,0.021333333333333274
492,75,0,0.0,0.0,0.021333333333333274
493,75,0,0.0,0.0,0.021199999999999938
494,75,0,0.0,0.0,0.021199999999999938
495,75,0,0.0,0.0,0.021199999999999938
496,75,0,0.0,0.0,0.021199999999999938
497,75,0,0.0,0.0,0.021199999999999938
498,75,0,0.0,0.0,0.020933333333333273
499,75,0,0.0,0.0,0.020933333333333273
500,75,0,0.0,0.0,0.020933333333333273
501,75,0,0.0,0.0,0.020933333333333273
502,75,0,0.0,0.0,0.020933333333333273
503,75,0,0.0,0.0,0.02079999999999994
504,75,0,0.0,0.0,0.02079999999999994
505,75,0,0.0,0.0,0.02053333333333327
506,75,0,0.0,0.0,0.020399999999999936
507,75,0,0.0,0.0,0.020399999999999936
508,75,0,0.0,0.0,0.020133333333333267
509,75,0,0.0,0.0,0.020133333333333267
510,75,0,0.0,0.0,0.020133333333333267
511,75,0,0.0,0.0,0.019999999999999938
512,75,0,0.0,0.0,0.019999999999999938
513,75,0,0.0,0.0,0.019866666666666602
514,75,0,0.0,0.0,0.019866666666666602
515,75,0,0.0,0.0,0.01973333333333327
516,75,0,0.0,0.0,0.0194666666666666
517,75,0,0.0,0.0,0.019199999999999936
518,75,0,0.0,0.0,0.019199999999999936
519,75,0,0.0,0.0,0.019199999999999936
520,75,0,0.0,0.0,0.01893333333333327
521,75,0,0.0,0.0,0.0186666666666666
522,75,0,0.0,0.0,0.0186666666666666
523,75,0,0.0,0.0,0.0186666666666666
524,75,0,0.0,0.0,0.018533333333333266
525,75,0,0.0,0.0,0.0182666666666666
526,75,0,0.0,0.0,0.0182666666666666
527,75,0,0.0,0.0,0.018133333333333265
528,75,0,0.0,0.0,0.018133333333333265
529,75,0,0.0,0.0,0.017733333333333268
530,75,0,0.0,0.0,0.017599999999999935
531,75,0,0.0,0.0,0.0174666666666666
532,75,0,0.0,0.0,0.0174666666666666
533,75,0,0.0,0.0,0.0174666666666666
534,75,0,0.0,0.0,0.01733333333333327
535,75,0,0.0,0.0,0.017199999999999934
536,75,0,0.0,0.0,0.0170666666666666
537,75,0,0.0,0.0,0.0170666666666666
538,75,0,0.0,0.0,0.016933333333333266
539,75,0,0.0,0.0,0.016933333333333266
540,75,0,0.0,0.0,0.016933333333333266
541,75,0,0.0,0.0,0.01653333333333328
542,75,0,0.0,0.0,0.016399999999999942
543,75,0,0.0,0.0,0.016133333333333277
544,75,0,0.0,0.0,0.015999999999999945
545,75,0,0.0,0.0,0.015999999999999945
546,75,0,0.0,0.0,0.01586666666666661
547,75,0,0.0,0.0,0.01586666666666661
548,75,0,0.0,0.0,0.015733333333333276
549,75,0,0.0,0.0,0.015599999999999946
550,75,0,0.0,0.0,0.015599999999999946
551,75,0,0.0,0.0,0.01546666666666661
552,75,0,0.0,0.0,0.01546666666666661
553,75,0,0.0,0.0,0.01546666666666661
554,75,0,0.0,0.0,0.015333333333333279
555,75,0,0.0,0.0,0.015199999999999943
556,75,0,0.0,0.0,0.015199999999999943
557,75,0,0.0,0.0,0.014933333333333276
558,75,0,0.0,0.0,0.014799999999999945
559,75,0,0.0,0.0,0.01466666666666661
560,75,0,0.0,0.0,0.01466666666666661
561,75,0,0.0,0.0,0.01466666666666661
562,75,0,0.0,0.0,0.014533333333333278
563,75,0,0.0,0.0,0.014399999999999942
564,75,0,0.0,0.0,0.014399999999999942
565,75,0,0.0,0.0,0.014399999999999942
566,75,0,0.0,0.0,0.014399999999999942
567,75,0,0.0,0.0,0.014399999999999942
568,75,0,0.0,0.0,0.014133333333333277
569,75,0,0.0,0.0,0.014133333333333277
570,75,0,0.0,0.0,0.014133333333333277
571,75,0,0.0,0.0,0.014133333333333277
572,75,0,0.0,0.0,0.014133333333333277
573,75,0,0.0,0.0,0.014133333333333277
574,75,0,0.0,0.0,0.014133333333333277
575,75,0,0.0,0.0,0.014133333333333277
576,75,0,0.0,0.0,0.013999999999999945
577,75,0,0.0,0.0,0.013999999999999945
578,75,0,0.0,0.0,0.013999999999999945
579,75,0,0.0,0.0,0.013999999999999945
580,75,0,0.0,0.0,0.013999999999999945
581,75,0,0.0,0.0,0.013999999999999945
582,75,0,0.0,0.0,0.013999999999999945
583,75,0,0.0,0.0,0.013999999999999945
584,75,0,0.0,0.0,0.013733333333333278
585,75,0,0.0,0.0,0.013733333333333278
586,75,0,0.0,0.0,0.013599999999999944
587,75,0,0.0,0.0,0.013599999999999944
588,75,0,0.0,0.0,0.013599999999999944
589,75,0,0.0,0.0,0.013466666666666611
590,75,0,0.0,0.0,0.013466666666666611
591,75,0,0.0,0.0,0.013466666666666611
592,75,0,0.0,0.0,0.013333333333333277
593,75,0,0.0,0.0,0.013333333333333277
594,75,0,0.0,0.0,0.013333333333333277
595,75,0,0.0,0.0,0.013333333333333277
596,75,0,0.0,0.0,0.013333333333333277
597,75,0,0.0,0.0,0.013333333333333277
598,75,0,0.0,0.0,0.013333333333333277
599,75,0,0.0,0.0,0.013333333333333277
600,75,0,0.0,0.0,0.013333333333333277
601,75,0,0.0,0.0,0.013333333333333277
602,75,0,0.0,0.0,0.013333333333333277
603,75,0,0.0,0.0,0.013333333333333277
604,75,0,0.0,0.0,0.013333333333333277
