timestep,agent_id,x,y,panic_level,evacuated,age,stamina,family_id
205,63,0,2,0.0,False,73,0.0,12
205,62,0,2,0.0,False,17,0.24999999999999933,8
205,45,2,1,0.0,False,48,0.6199999999999997,4
205,44,0,2,0.0,False,31,0.0,2
205,10,2,0,0.0,False,32,0.23999999999999932,15
205,11,0,2,0.0,False,17,0.4499999999999995,12
205,66,0,0,0.0,False,10,0.0,1
205,67,3,0,0.0,False,29,0.0,9
205,52,1,1,0.0,False,26,0.10999999999999924,4
205,53,1,2,0.0,False,25,0.0,13
205,14,2,2,0.0,False,62,0.38999999999999946,15
205,27,1,1,0.0,False,73,0.0,7
205,25,1,1,0.0,False,80,0.0,7
205,26,1,3,0.0,False,50,0.48999999999999955,14
205,39,2,0,0.0,False,61,0.0,2
205,72,2,1,0.0,False,37,0.04999999999999925,3
205,73,1,0,0.0,False,76,0.0,6
205,40,1,0,0.0,False,29,0.36999999999999944,15
205,24,1,1,0.0,False,41,0.009999999999999247,9
205,23,3,1,0.0,False,27,0.0,9
205,5,1,1,0.0,False,30,0.0,3
205,22,0,0,0.0,False,6,0.0,12
205,4,0,1,0.0,False,7,0.0,1
205,38,1,2,0.0,False,47,0.0,11
205,71,1,2,0.0,False,56,0.0,13
205,70,1,2,0.0,False,13,0.0,4
205,43,1,1,0.0,False,34,0.0,13
205,42,2,2,0.0,False,60,0.0,2
205,41,2,0,0.0,False,59,0.0,10
205,74,1,1,0.0,False,63,0.2999999999999994,3
205,15,0,2,0.0,False,67,0.0,4
206,33,0,2,0.0,False,54,0.0,2
206,34,1,1,0.0,False,12,0.0,2
206,51,0,2,0.0,False,32,0.019999999999999248,9
206,52,1,1,0.0,False,26,0.10999999999999924,4
206,53,2,3,0.0,False,25,0.0,13
206,54,0,1,0.0,False,9,0.0,13
206,55,2,0,0.0,False,33,0.5799999999999996,9
206,56,1,2,0.0,False,19,0.0,14
206,41,2,0,0.0,False,59,0.0,10
206,42,2,2,0.0,False,60,0.0,2
206,0,2,0,0.0,False,39,0.1999999999999993,6
206,49,1,1,0.0,False,29,0.18999999999999928,13
206,50,1,1,0.0,False,12,0.0,0
206,67,2,0,0.0,False,29,0.0,9
206,68,0,2,0.0,False,12,0.0,11
206,69,0,2,0.0,False,65,0.0,11
206,70,1,2,0.0,False,13,0.0,4
206,71,1,2,0.0,False,56,0.0,13
206,72,2,1,0.0,False,37,0.04999999999999925,3
206,21,1,1,0.0,False,27,0.14999999999999925,7
206,22,0,0,0.0,False,6,0.0,12
206,23,3,1,0.0,False,27,0.0,9
206,24,1,1,0.0,False,41,0.009999999999999247,9
206,57,0,2,0.0,False,37,0.0,1
206,58,2,2,0.0,False,60,0.1999999999999993,13
206,65,1,0,0.0,False,67,0.0,1
206,66,0,0,0.0,False,10,0.0,1
206,1,0,0,0.0,False,11,0.0,2
206,2,1,1,0.0,False,46,0.17999999999999927,4
206,19,1,0,0.0,False,14,0.0,1
206,20,3,0,0.0,False,71,0.0,9
206,37,1,0,0.0,False,79,0.0,7
206,38,1,2,0.0,False,47,0.0,11
206,39,2,0,0.0,False,61,0.0,2
206,40,2,1,0.0,False,29,0.35999999999999943,15
206,9,2,0,0.0,False,61,0.0,11
206,10,2,0,0.0,False,32,0.23999999999999932,15
206,73,1,0,0.0,False,76,0.0,6
206,74,1,1,0.0,False,63,0.2999999999999994,3
206,27,2,2,0.0,False,73,0.0,7
206,28,1,1,0.0,False,51,0.02999999999999925,0
206,45,2,1,0.0,False,48,0.6199999999999997,4
206,46,2,2,0.0,False,50,0.0,3
206,47,1,2,0.0,False,80,0.36999999999999944,13
206,48,1,0,0.0,False,66,0.18999999999999928,10
206,17,1,0,0.0,False,75,0.0,2
206,18,2,0,0.0,False,72,0.0,5
206,35,4,1,0.0,False,62,0.26999999999999935,11
206,36,2,1,0.0,False,65,0.0,9
206,25,1,1,0.0,False,80,0.0,7
206,26,1,3,0.0,False,50,0.48999999999999955,14
206,43,1,1,0.0,False,34,0.0,13
206,44,0,2,0.0,False,31,0.0,2
206,5,1,1,0.0,False,30,0.0,3
206,6,1,0,0.0,False,29,0.3499999999999994,0
206,7,1,3,0.0,False,31,0.23999999999999932,1
206,8,1,0,0.0,False,70,0.0,13
206,61,1,1,0.0,False,59,0.0,15
206,62,0,2,0.0,False,17,0.24999999999999933,8
206,63,1,3,0.0,False,73,0.0,12
206,64,1,1,0.0,False,76,0.0,0
206,29,0,3,0.0,False,46,0.0,11
206,30,3,1,0.0,False,76,0.13999999999999924,0
206,31,3,1,0.0,False,42,0.0,10
206,32,1,0,0.0,False,24,0.7099999999999997,2
206,59,1,1,0.0,False,69,0.0,7
206,60,4,1,0.0,False,51,0.0,4
206,13,0,1,0.0,False,8,0.0,10
206,14,2,2,0.0,False,62,0.38999999999999946,15
206,15,0,2,0.0,False,67,0.0,4
206,16,2,1,0.0,False,18,0.24999999999999933,1
206,3,2,1,0.0,False,22,0.5099999999999996,9
206,4,0,1,0.0,False,7,0.0,1
206,11,0,2,0.0,False,17,0.4499999999999995,12
206,12,2,0,0.0,False,50,0.0,7
207,71,1,2,0.0,False,56,0.0,13
207,73,1,0,0.0,False,76,0.0,6
207,18,2,0,0.0,False,72,0.0,5
207,17,1,0,0.0,False,75,0.0,2
207,16,2,1,0.0,False,18,0.24999999999999933,1
207,63,0,2,0.0,False,73,0.0,12
207,74,1,1,0.0,False,63,0.2999999999999994,3
207,62,0,2,0.0,False,17,0.24999999999999933,8
207,21,2,1,0.0,False,27,0.13999999999999924,7
207,70,0,1,0.0,False,13,0.0,4
207,20,3,0,0.0,False,71,0.0,9
207,19,1,0,0.0,False,14,0.0,1
207,55,2,0,0.0,False,33,0.5799999999999996,9
207,68,0,2,0.0,False,12,0.0,11
207,58,3,3,0.0,False,60,0.18999999999999928,13
207,57,0,2,0.0,False,37,0.0,1
207,65,1,0,0.0,False,67,0.0,1
207,66,0,0,0.0,False,10,0.0,1
207,72,2,1,0.0,False,37,0.04999999999999925,3
207,30,2,0,0.0,False,76,0.12999999999999923,0
207,42,2,2,0.0,False,60,0.0,2
207,45,2,1,0.0,False,48,0.6199999999999997,4
207,44,0,2,0.0,False,31,0.0,2
207,35,3,0,0.0,False,62,0.25999999999999934,11
207,31,3,1,0.0,False,42,0.0,10
207,33,0,2,0.0,False,54,0.0,2
207,48,1,0,0.0,False,66,0.18999999999999928,10
207,22,0,0,0.0,False,6,0.0,12
207,37,1,0,0.0,False,79,0.0,7
207,36,2,1,0.0,False,65,0.0,9
207,23,4,1,0.0,False,27,0.0,9
207,25,1,1,0.0,False,80,0.0,7
207,59,1,1,0.0,False,69,0.0,7
207,60,4,1,0.0,False,51,0.0,4
207,49,1,1,0.0,False,29,0.18999999999999928,13
207,50,0,0,0.0,False,12,0.0,0
207,52,1,1,0.0,False,26,0.10999999999999924,4
207,53,2,3,0.0,False,25,0.0,13
207,51,0,2,0.0,False,32,0.019999999999999248,9
207,40,1,2,0.0,False,29,0.3499999999999994,15
207,34,1,1,0.0,False,12,0.0,2
207,67,2,0,0.0,False,29,0.0,9
207,69,0,2,0.0,False,65,0.0,11
207,54,1,1,0.0,False,9,0.0,13
207,46,2,2,0.0,False,50,0.0,3
207,47,1,2,0.0,False,80,0.36999999999999944,13
207,64,1,1,0.0,False,76,0.0,0
207,61,1,1,0.0,False,59,0.0,15
207,39,2,0,0.0,False,61,0.0,2
207,56,1,2,0.0,False,19,0.0,14
207,41,2,0,0.0,False,59,0.0,10
207,38,1,2,0.0,False,47,0.0,11
207,43,1,1,0.0,False,34,0.0,13
207,9,3,1,0.0,False,61,0.0,11
207,24,2,2,0.0,False,41,0.0,9
207,7,1,3,0.0,False,31,0.23999999999999932,1
207,6,1,0,0.0,False,29,0.3499999999999994,0
207,32,1,0,0.0,False,24,0.7099999999999997,2
207,15,0,2,0.0,False,67,0.0,4
207,14,2,2,0.0,False,62,0.38999999999999946,15
207,29,0,3,0.0,False,46,0.0,11
207,28,1,1,0.0,False,51,0.02999999999999925,0
207,27,2,2,0.0,False,73,0.0,7
207,26,1,3,0.0,False,50,0.48999999999999955,14
207,1,0,0,0.0,False,11,0.0,2
207,13,1,0,0.0,False,8,0.0,10
207,12,2,0,0.0,False,50,0.0,7
207,11,0,2,0.0,False,17,0.4499999999999995,12
207,10,2,0,0.0,False,32,0.23999999999999932,15
207,4,0,1,0.0,False,7,0.0,1
207,3,2,1,0.0,False,22,0.5099999999999996,9
207,2,1,1,0.0,False,46,0.17999999999999927,4
207,5,1,1,0.0,False,30,0.0,3
207,8,1,0,0.0,False,70,0.0,13
207,0,2,0,0.0,False,39,0.1999999999999993,6
208,13,0,0,0.0,False,8,0.0,10
208,0,2,0,0.0,False,39,0.1999999999999993,6
208,54,1,1,0.0,False,9,0.0,13
208,1,0,0,0.0,False,11,0.0,2
208,2,1,1,0.0,False,46,0.17999999999999927,4
208,40,1,2,0.0,False,29,0.3499999999999994,15
208,39,2,0,0.0,False,61,0.0,2
208,38,1,2,0.0,False,47,0.0,11
208,56,1,2,0.0,False,19,0.0,14
208,55,2,0,0.0,False,33,0.5799999999999996,9
208,62,0,2,0.0,False,17,0.24999999999999933,8
208,63,0,2,0.0,False,73,0.0,12
208,64,1,1,0.0,False,76,0.0,0
208,65,1,0,0.0,False,67,0.0,1
208,66,0,0,0.0,False,10,0.0,1
208,51,0,2,0.0,False,32,0.019999999999999248,9
208,52,1,1,0.0,False,26,0.10999999999999924,4
208,5,1,1,0.0,False,30,0.0,3
208,25,1,1,0.0,False,80,0.0,7
208,26,1,3,0.0,False,50,0.48999999999999955,14
208,11,0,2,0.0,False,17,0.4499999999999995,12
208,7,0,2,0.0,False,31,0.22999999999999932,1
208,6,1,0,0.0,False,29,0.3499999999999994,0
208,68,0,2,0.0,False,12,0.0,11
208,67,2,0,0.0,False,29,0.0,9
208,49,1,1,0.0,False,29,0.18999999999999928,13
208,48,1,0,0.0,False,66,0.18999999999999928,10
208,47,1,2,0.0,False,80,0.36999999999999944,13
208,46,2,2,0.0,False,50,0.0,3
208,61,1,1,0.0,False,59,0.0,15
208,42,2,2,0.0,False,60,0.0,2
208,17,2,1,0.0,False,75,0.0,2
208,16,2,1,0.0,False,18,0.24999999999999933,1
208,15,0,2,0.0,False,67,0.0,4
208,14,2,2,0.0,False,62,0.38999999999999946,15
208,4,0,1,0.0,False,7,0.0,1
208,21,2,1,0.0,False,27,0.13999999999999924,7
208,29,0,3,0.0,False,46,0.0,11
208,12,2,0,0.0,False,50,0.0,7
208,18,2,0,0.0,False,72,0.0,5
208,3,2,1,0.0,False,22,0.5099999999999996,9
208,60,3,0,0.0,False,51,0.0,4
208,58,2,2,0.0,False,60,0.17999999999999927,13
208,44,0,2,0.0,False,31,0.0,2
208,43,1,1,0.0,False,34,0.0,13
208,8,1,0,0.0,False,70,0.0,13
208,9,3,1,0.0,False,61,0.0,11
208,10,2,0,0.0,False,32,0.23999999999999932,15
208,59,1,1,0.0,False,69,0.0,7
208,22,0,0,0.0,False,6,0.0,12
208,23,4,1,0.0,False,27,0.0,9
208,24,2,2,0.0,False,41,0.0,9
208,57,0,2,0.0,False,37,0.0,1
208,19,1,0,0.0,False,14,0.0,1
208,34,1,1,0.0,False,12,0.0,2
208,33,0,2,0.0,False,54,0.0,2
208,32,1,0,0.0,False,24,0.7099999999999997,2
208,20,2,0,0.0,False,71,0.0,9
208,45,2,1,0.0,False,48,0.6199999999999997,4
208,30,1,0,0.0,False,76,0.11999999999999923,0
208,35,4,0,0.0,False,62,0.24999999999999933,11
208,36,2,1,0.0,False,65,0.0,9
208,53,1,2,0.0,False,25,0.0,13
208,50,0,1,0.0,False,12,0.0,0
208,27,1,1,0.0,False,73,0.0,7
208,28,1,1,0.0,False,51,0.02999999999999925,0
208,31,3,1,0.0,False,42,0.0,10
208,72,3,2,0.0,False,37,0.03999999999999925,3
208,73,1,0,0.0,False,76,0.0,6
208,41,2,0,0.0,False,59,0.0,10
208,37,1,0,0.0,False,79,0.0,7
208,74,1,1,0.0,False,63,0.2999999999999994,3
208,69,0,2,0.0,False,65,0.0,11
208,71,1,2,0.0,False,56,0.0,13
208,70,0,1,0.0,False,13,0.0,4
209,15,0,2,0.0,False,67,0.0,4
209,0,3,1,0.0,False,39,0.18999999999999928,6
209,1,0,1,0.0,False,11,0.0,2
209,18,1,0,0.0,False,72,0.0,5
209,3,2,1,0.0,False,22,0.5099999999999996,9
209,4,0,1,0.0,False,7,0.0,1
209,5,1,1,0.0,False,30,0.0,3
209,6,1,0,0.0,False,29,0.3499999999999994,0
209,11,0,2,0.0,False,17,0.4499999999999995,12
209,12,2,0,0.0,False,50,0.0,7
209,13,0,0,0.0,False,8,0.0,10
209,14,2,2,0.0,False,62,0.38999999999999946,15
209,31,3,1,0.0,False,42,0.0,10
209,72,3,2,0.0,False,37,0.03999999999999925,3
209,26,0,2,0.0,False,50,0.47999999999999954,14
209,73,1,0,0.0,False,76,0.0,6
209,63,0,2,0.0,False,73,0.0,12
209,60,2,0,0.0,False,51,0.0,4
209,61,1,1,0.0,False,59,0.0,15
209,27,1,1,0.0,False,73,0.0,7
209,58,2,3,0.0,False,60,0.16999999999999926,13
209,28,1,1,0.0,False,51,0.02999999999999925,0
209,59,1,1,0.0,False,69,0.0,7
209,62,0,2,0.0,False,17,0.24999999999999933,8
209,29,0,3,0.0,False,46,0.0,11
209,30,1,0,0.0,False,76,0.11999999999999923,0
209,51,0,2,0.0,False,32,0.019999999999999248,9
209,52,1,1,0.0,False,26,0.10999999999999924,4
209,55,2,0,0.0,False,33,0.5799999999999996,9
209,40,1,2,0.0,False,29,0.3499999999999994,15
209,41,2,0,0.0,False,59,0.0,10
209,48,1,0,0.0,False,66,0.18999999999999928,10
209,65,1,0,0.0,False,67,0.0,1
209,64,1,1,0.0,False,76,0.0,0
209,49,1,1,0.0,False,29,0.18999999999999928,13
209,66,0,0,0.0,False,10,0.0,1
209,53,1,2,0.0,False,25,0.0,13
209,70,0,1,0.0,False,13,0.0,4
209,23,3,0,0.0,False,27,0.0,9
209,8,1,0,0.0,False,70,0.0,13
209,19,1,0,0.0,False,14,0.0,1
209,9,3,1,0.0,False,61,0.0,11
209,68,0,2,0.0,False,12,0.0,11
209,67,2,0,0.0,False,29,0.0,9
209,69,0,2,0.0,False,65,0.0,11
209,16,2,1,0.0,False,18,0.24999999999999933,1
209,34,1,1,0.0,False,12,0.0,2
209,17,1,2,0.0,False,75,0.0,2
209,57,0,2,0.0,False,37,0.0,1
209,74,1,1,0.0,False,63,0.2999999999999994,3
209,71,1,2,0.0,False,56,0.0,13
209,56,1,2,0.0,False,19,0.0,14
209,54,0,0,0.0,False,9,0.0,13
209,50,0,1,0.0,False,12,0.0,0
209,33,0,2,0.0,False,54,0.0,2
209,32,1,0,0.0,False,24,0.7099999999999997,2
209,47,1,2,0.0,False,80,0.36999999999999944,13
209,42,2,2,0.0,False,60,0.0,2
209,25,2,1,0.0,False,80,0.0,7
209,24,1,1,0.0,False,41,0.0,9
209,39,2,0,0.0,False,61,0.0,2
209,22,0,0,0.0,False,6,0.0,12
209,21,2,1,0.0,False,27,0.13999999999999924,7
209,20,2,0,0.0,False,71,0.0,9
209,43,2,2,0.0,False,34,0.0,13
209,38,1,2,0.0,False,47,0.0,11
209,37,1,0,0.0,False,79,0.0,7
209,36,2,1,0.0,False,65,0.0,9
209,35,5,0,0.0,False,62,0.23999999999999932,11
209,46,2,2,0.0,False,50,0.0,3
209,45,2,1,0.0,False,48,0.6199999999999997,4
209,44,0,2,0.0,False,31,0.0,2
209,2,1,1,0.0,False,46,0.17999999999999927,4
209,7,0,2,0.0,False,31,0.22999999999999932,1
209,10,2,0,0.0,False,32,0.23999999999999932,15
210,38,1,2,0.0,False,47,0.0,11
210,55,2,0,0.0,False,33,0.5799999999999996,9
210,41,2,0,0.0,False,59,0.0,10
210,42,2,2,0.0,False,60,0.0,2
210,43,2,2,0.0,False,34,0.0,13
210,60,2,0,0.0,False,51,0.0,4
210,45,2,1,0.0,False,48,0.6199999999999997,4
210,46,2,2,0.0,False,50,0.0,3
210,63,0,2,0.0,False,73,0.0,12
210,40,1,2,0.0,False,29,0.3499999999999994,15
210,13,0,0,0.0,False,8,0.0,10
210,57,0,2,0.0,False,37,0.0,1
210,56,1,2,0.0,False,19,0.0,14
210,12,2,0,0.0,False,50,0.0,7
210,64,1,1,0.0,False,76,0.0,0
210,66,0,0,0.0,False,10,0.0,1
210,33,0,2,0.0,False,54,0.0,2
210,35,4,0,0.0,False,62,0.22999999999999932,11
210,34,1,1,0.0,False,12,0.0,2
210,36,2,1,0.0,False,65,0.0,9
210,21,2,1,0.0,False,27,0.13999999999999924,7
210,51,0,2,0.0,False,32,0.019999999999999248,9
210,50,0,2,0.0,False,12,0.0,0
210,49,1,1,0.0,False,29,0.18999999999999928,13
210,48,1,1,0.0,False,66,0.17999999999999927,10
210,15,0,2,0.0,False,67,0.0,4
210,62,0,2,0.0,False,17,0.24999999999999933,8
210,22,0,1,0.0,False,6,0.0,12
210,39,2,0,0.0,False,61,0.0,2
210,27,1,1,0.0,False,73,0.0,7
210,26,0,2,0.0,False,50,0.47999999999999954,14
210,37,1,0,0.0,False,79,0.0,7
210,28,1,1,0.0,False,51,0.02999999999999925,0
210,11,1,3,0.0,False,17,0.4399999999999995,12
210,44,0,2,0.0,False,31,0.0,2
210,29,0,3,0.0,False,46,0.0,11
210,30,1,0,0.0,False,76,0.11999999999999923,0
210,9,3,1,0.0,False,61,0.0,11
210,10,2,0,0.0,False,32,0.23999999999999932,15
210,8,1,0,0.0,False,70,0.0,13
210,31,4,1,0.0,False,42,0.0,10
210,14,2,2,0.0,False,62,0.38999999999999946,15
210,65,1,0,0.0,False,67,0.0,1
210,5,1,1,0.0,False,30,0.0,3
210,67,2,0,0.0,False,29,0.0,9
210,23,3,0,0.0,False,27,0.0,9
210,6,1,0,0.0,False,29,0.3499999999999994,0
210,71,1,2,0.0,False,56,0.0,13
210,54,1,0,0.0,False,9,0.0,13
210,59,1,1,0.0,False,69,0.0,7
210,58,1,2,0.0,False,60,0.15999999999999925,13
210,53,1,2,0.0,False,25,0.0,13
210,68,0,2,0.0,False,12,0.0,11
210,0,2,0,0.0,False,39,0.17999999999999927,6
210,1,0,1,0.0,False,11,0.0,2
210,2,1,1,0.0,False,46,0.17999999999999927,4
210,3,3,1,0.0,False,22,0.49999999999999956,9
210,7,0,2,0.0,False,31,0.22999999999999932,1
210,70,0,1,0.0,False,13,0.0,4
210,19,1,0,0.0,False,14,0.0,1
210,20,2,0,0.0,False,71,0.0,9
210,73,1,0,0.0,False,76,0.0,6
210,72,2,1,0.0,False,37,0.02999999999999925,3
210,74,1,1,0.0,False,63,0.2999999999999994,3
210,61,1,1,0.0,False,59,0.0,15
210,17,2,3,0.0,False,75,0.0,2
210,16,2,1,0.0,False,18,0.24999999999999933,1
210,4,0,0,0.0,False,7,0.0,1
210,18,1,0,0.0,False,72,0.0,5
210,47,1,2,0.0,False,80,0.36999999999999944,13
210,52,1,1,0.0,False,26,0.10999999999999924,4
210,69,0,2,0.0,False,65,0.0,11
210,32,1,0,0.0,False,24,0.7099999999999997,2
210,24,1,1,0.0,False,41,0.0,9
210,25,2,1,0.0,False,80,0.0,7
211,64,1,1,0.0,False,76,0.0,0
211,65,1,0,0.0,False,67,0.0,1
211,50,0,2,0.0,False,12,0.0,0
211,51,0,2,0.0,False,32,0.019999999999999248,9
211,4,0,0,0.0,False,7,0.0,1
211,58,1,2,0.0,False,60,0.15999999999999925,13
211,9,3,1,0.0,False,61,0.0,11
211,8,1,0,0.0,False,70,0.0,13
211,61,1,1,0.0,False,59,0.0,15
211,62,0,2,0.0,False,17,0.24999999999999933,8
211,63,0,2,0.0,False,73,0.0,12
211,59,1,1,0.0,False,69,0.0,7
211,5,1,1,0.0,False,30,0.0,3
211,6,1,0,0.0,False,29,0.3499999999999994,0
211,66,0,1,0.0,False,10,0.0,1
211,67,2,0,0.0,False,29,0.0,9
211,39,2,0,0.0,False,61,0.0,2
211,73,1,0,0.0,False,76,0.0,6
211,69,0,2,0.0,False,65,0.0,11
211,71,1,2,0.0,False,56,0.0,13
211,70,0,1,0.0,False,13,0.0,4
211,68,0,2,0.0,False,12,0.0,11
211,72,2,1,0.0,False,37,0.02999999999999925,3
211,26,0,2,0.0,False,50,0.47999999999999954,14
211,19,1,0,0.0,False,14,0.0,1
211,29,0,3,0.0,False,46,0.0,11
211,44,0,3,0.0,False,31,0.0,2
211,27,1,1,0.0,False,73,0.0,7
211,32,1,0,0.0,False,24,0.7099999999999997,2
211,33,0,2,0.0,False,54,0.0,2
211,18,1,0,0.0,False,72,0.0,5
211,30,1,0,0.0,False,76,0.11999999999999923,0
211,37,1,0,0.0,False,79,0.0,7
211,38,1,3,0.0,False,47,0.0,11
211,53,1,2,0.0,False,25,0.0,13
211,1,0,1,0.0,False,11,0.0,2
211,0,2,0,0.0,False,39,0.17999999999999927,6
211,47,2,1,0.0,False,80,0.35999999999999943,13
211,46,2,2,0.0,False,50,0.0,3
211,45,2,1,0.0,False,48,0.6199999999999997,4
211,54,1,1,0.0,False,9,0.0,13
211,55,2,0,0.0,False,33,0.5799999999999996,9
211,20,1,0,0.0,False,71,0.0,9
211,3,3,1,0.0,False,22,0.49999999999999956,9
211,2,1,1,0.0,False,46,0.17999999999999927,4
211,17,1,2,0.0,False,75,0.0,2
211,16,2,1,0.0,False,18,0.24999999999999933,1
211,12,2,0,0.0,False,50,0.0,7
211,74,1,1,0.0,False,63,0.2999999999999994,3
211,7,0,2,0.0,False,31,0.22999999999999932,1
211,40,1,2,0.0,False,29,0.3499999999999994,15
211,36,2,1,0.0,False,65,0.0,9
211,41,2,0,0.0,False,59,0.0,10
211,60,2,0,0.0,False,51,0.0,4
211,43,2,2,0.0,False,34,0.0,13
211,42,2,2,0.0,False,60,0.0,2
211,57,0,2,0.0,False,37,0.0,1
211,56,1,2,0.0,False,19,0.0,14
211,52,1,1,0.0,False,26,0.10999999999999924,4
211,35,4,0,0.0,False,62,0.22999999999999932,11
211,34,1,1,0.0,False,12,0.0,2
211,49,2,2,0.0,False,29,0.17999999999999927,13
211,48,1,1,0.0,False,66,0.17999999999999927,10
211,31,3,0,0.0,False,42,0.0,10
211,21,2,1,0.0,False,27,0.13999999999999924,7
211,22,0,0,0.0,False,6,0.0,12
211,23,2,0,0.0,False,27,0.0,9
211,13,0,0,0.0,False,8,0.0,10
211,14,2,3,0.0,False,62,0.37999999999999945,15
211,10,2,0,0.0,False,32,0.23999999999999932,15
211,28,1,1,0.0,False,51,0.02999999999999925,0
211,11,0,2,0.0,False,17,0.4299999999999995,12
211,24,1,1,0.0,False,41,0.0,9
211,15,0,2,0.0,False,67,0.0,4
211,25,2,1,0.0,False,80,0.0,7
212,10,2,0,0.0,False,32,0.23999999999999932,15
212,62,0,2,0.0,False,17,0.24999999999999933,8
212,12,2,0,0.0,False,50,0.0,7
212,59,1,1,0.0,False,69,0.0,7
212,58,1,2,0.0,False,60,0.15999999999999925,13
212,11,0,2,0.0,False,17,0.4299999999999995,12
212,27,1,1,0.0,False,73,0.0,7
212,61,1,1,0.0,False,59,0.0,15
212,23,2,0,0.0,False,27,0.0,9
212,19,1,0,0.0,False,14,0.0,1
212,57,0,2,0.0,False,37,0.0,1
212,66,0,1,0.0,False,10,0.0,1
212,68,0,2,0.0,False,12,0.0,11
212,73,1,0,0.0,False,76,0.0,6
212,72,2,1,0.0,False,37,0.02999999999999925,3
212,25,2,1,0.0,False,80,0.0,7
212,71,1,2,0.0,False,56,0.0,13
212,30,1,0,0.0,False,76,0.11999999999999923,0
212,26,0,2,0.0,False,50,0.47999999999999954,14
212,28,1,1,0.0,False,51,0.02999999999999925,0
212,29,0,3,0.0,False,46,0.0,11
212,36,2,1,0.0,False,65,0.0,9
212,35,3,0,0.0,False,62,0.2199999999999993,11
212,34,1,1,0.0,False,12,0.0,2
212,49,2,2,0.0,False,29,0.17999999999999927,13
212,32,1,0,0.0,False,24,0.7099999999999997,2
212,31,2,0,0.0,False,42,0.0,10
212,40,1,2,0.0,False,29,0.3499999999999994,15
212,53,1,2,0.0,False,25,0.0,13
212,65,1,0,0.0,False,67,0.0,1
212,50,0,2,0.0,False,12,0.0,0
212,51,0,2,0.0,False,32,0.019999999999999248,9
212,48,1,1,0.0,False,66,0.17999999999999927,10
212,52,1,1,0.0,False,26,0.10999999999999924,4
212,47,1,0,0.0,False,80,0.3499999999999994,13
212,39,2,0,0.0,False,61,0.0,2
212,54,0,0,0.0,False,9,0.0,13
212,64,0,2,0.0,False,76,0.0,0
212,63,0,2,0.0,False,73,0.0,12
212,67,2,0,0.0,False,29,0.0,9
212,69,0,2,0.0,False,65,0.0,11
212,56,0,3,0.0,False,19,0.0,14
212,55,2,0,0.0,False,33,0.5799999999999996,9
212,70,0,1,0.0,False,13,0.0,4
212,42,2,2,0.0,False,60,0.0,2
212,45,2,1,0.0,False,48,0.6199999999999997,4
212,46,1,3,0.0,False,50,0.0,3
212,43,2,2,0.0,False,34,0.0,13
212,44,0,3,0.0,False,31,0.0,2
212,1,0,1,0.0,False,11,0.0,2
212,6,1,0,0.0,False,29,0.3499999999999994,0
212,5,1,1,0.0,False,30,0.0,3
212,9,3,1,0.0,False,61,0.0,11
212,37,1,0,0.0,False,79,0.0,7
212,38,2,4,0.0,False,47,0.0,11
212,20,2,1,0.0,False,71,0.0,9
212,4,0,1,0.0,False,7,0.0,1
212,7,0,2,0.0,False,31,0.22999999999999932,1
212,8,1,0,0.0,False,70,0.0,13
212,22,1,1,0.0,False,6,0.0,12
212,21,2,1,0.0,False,27,0.13999999999999924,7
212,2,1,1,0.0,False,46,0.17999999999999927,4
212,3,3,1,0.0,False,22,0.49999999999999956,9
212,14,1,2,0.0,False,62,0.36999999999999944,15
212,60,2,0,0.0,False,51,0.0,4
212,16,2,1,0.0,False,18,0.24999999999999933,1
212,33,0,2,0.0,False,54,0.0,2
212,24,1,1,0.0,False,41,0.0,9
212,41,2,0,0.0,False,59,0.0,10
212,0,2,0,0.0,False,39,0.17999999999999927,6
212,17,2,2,0.0,False,75,0.0,2
212,13,0,0,0.0,False,8,0.0,10
212,18,1,0,0.0,False,72,0.0,5
212,74,1,1,0.0,False,63,0.2999999999999994,3
212,15,0,2,0.0,False,67,0.0,4
213,29,0,3,0.0,False,46,0.0,11
213,42,2,2,0.0,False,60,0.0,2
213,37,1,0,0.0,False,79,0.0,7
213,54,0,0,0.0,False,9,0.0,13
213,59,1,1,0.0,False,69,0.0,7
213,40,1,2,0.0,False,29,0.3499999999999994,15
213,41,2,0,0.0,False,59,0.0,10
213,28,1,1,0.0,False,51,0.02999999999999925,0
213,43,2,2,0.0,False,34,0.0,13
213,36,2,1,0.0,False,65,0.0,9
213,5,1,1,0.0,False,30,0.0,3
213,10,2,0,0.0,False,32,0.23999999999999932,15
213,63,0,2,0.0,False,73,0.0,12
213,22,1,1,0.0,False,6,0.0,12
213,64,0,2,0.0,False,76,0.0,0
213,4,0,1,0.0,False,7,0.0,1
213,65,1,0,0.0,False,67,0.0,1
213,6,1,0,0.0,False,29,0.3499999999999994,0
213,32,1,0,0.0,False,24,0.7099999999999997,2
213,3,3,1,0.0,False,22,0.49999999999999956,9
213,33,0,2,0.0,False,54,0.0,2
213,31,2,0,0.0,False,42,0.0,10
213,2,1,1,0.0,False,46,0.17999999999999927,4
213,58,1,2,0.0,False,60,0.15999999999999925,13
213,44,0,3,0.0,False,31,0.0,2
213,11,0,2,0.0,False,17,0.4299999999999995,12
213,9,3,1,0.0,False,61,0.0,11
213,8,1,0,0.0,False,70,0.0,13
213,7,0,2,0.0,False,31,0.22999999999999932,1
213,26,0,2,0.0,False,50,0.47999999999999954,14
